Schematron;Severity;FejlId;Konstrurede beskrivelse;Original data;Er konstrureret?;Beskrivelse opdateret med xml element Navn;Er original beskrivelse;XmlElement type;Id;Release Date:;Modification comment:;BZ issue no:
OIOUBL_Catalogue_Schematron.xsl;F;[F-CAT248];[F-CAT248] ID must be unique within the document instance;[F-CAT248] ID must be unique within the document instance;FALSE;FALSE;FALSE;Node;CAT248;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE001];[F-CDE001] Root element must be CatalogueDeletion;[F-CDE001] Root element must be CatalogueDeletion;FALSE;FALSE;FALSE;Node;CDE001;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE002];[F-CDE002] Invalid ID. Must contain a value;[F-CDE002] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CDE002;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE003];[F-CDE003] SellerSupplierParty must be different from ProviderParty;[F-CDE003] SellerSupplierParty must be different from ProviderParty;FALSE;FALSE;FALSE;Node;CDE003;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE004];[F-CDE004] ContractorCustomerParty must be different from ReceiverParty;[F-CDE004] ContractorCustomerParty must be different from ReceiverParty;FALSE;FALSE;FALSE;Node;CDE004;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE005];[F-CDE005] No more than one ReferencedContract class may be present;[F-CDE005] No more than one ReferencedContract class may be present;FALSE;FALSE;FALSE;Node;CDE005;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE020];[F-CDE020] Invalid ID. Must contain a value;[F-CDE020] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CDE020;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE021];[F-CDE021] Use either ContractType or ContractTypeCode;[F-CDE021] Use either ContractType or ContractTypeCode;FALSE;FALSE;FALSE;Node;CDE021;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE022];[F-CDE022] No more than one ContractDocumentReference class may be present;[F-CDE022] No more than one ContractDocumentReference class may be present;FALSE;FALSE;FALSE;Node;CDE022;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE030];[F-CDE030] Invalid ID. Must contain a value;[F-CDE030] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CDE030;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE031];[F-CDE031] No more than one PartyLegalEntity class may be present;[F-CDE031] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CDE031;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE040];[F-CDE040] Invalid EndpointID. Must contain a value;[F-CDE040] Invalid EndpointID. Must contain a value;FALSE;FALSE;FALSE;Node;CDE040;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE041];[F-CDE041] One PartyLegalEntity class must be present;[F-CDE041] One PartyLegalEntity class must be present;FALSE;FALSE;FALSE;Node;CDE041;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE050];[F-CDE050] Invalid EndpointID. Must contain a value;[F-CDE050] Invalid EndpointID. Must contain a value;FALSE;FALSE;FALSE;Node;CDE050;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE051];[F-CDE051] No more than one PartyLegalEntity class may be present;[F-CDE051] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CDE051;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE060];[F-CDE060] DataSendingCapability element must be excluded;[F-CDE060] DataSendingCapability element must be excluded;FALSE;FALSE;FALSE;Node;CDE060;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE061];[F-CDE061] One Party class must be present;[F-CDE061] One Party class must be present;FALSE;FALSE;FALSE;Node;CDE061;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE062];[F-CDE062] No more than one PartyLegalEntity class may be present;[F-CDE062] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CDE062;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE070];[F-CDE070] Party class must be present;[F-CDE070] Party class must be present;FALSE;FALSE;FALSE;Node;CDE070;;;
OIOUBL_CatalogueDeletion_Schematron.xsl;F;[F-CDE071];[F-CDE071] No more than one PartyLegalEntity class may be present;[F-CDE071] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CDE071;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU001];[F-CIU001] Root element must be CatalogueItemSpecificationUpdate;[F-CIU001] Root element must be CatalogueItemSpecificationUpdate;FALSE;FALSE;FALSE;Node;CIU001;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU002];[F-CIU002] Invalid ID. Must contain a value;[F-CIU002] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU002;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU003];[F-CIU003] Invalid VersionID. Must contain a value;[F-CIU003] Invalid VersionID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU003;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU004];[F-CIU004] LineCountNumeric element must be excluded;[F-CIU004] LineCountNumeric element must be excluded;FALSE;FALSE;FALSE;Node;CIU004;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU005];[F-CIU005] One SellerSupplierParty class must be present;[F-CIU005] One SellerSupplierParty class must be present;FALSE;FALSE;FALSE;Node;CIU005;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU006];[F-CIU006] ContractorCustomerParty must be different from ReceiverParty;[F-CIU006] ContractorCustomerParty must be different from ReceiverParty;FALSE;FALSE;FALSE;Node;CIU006;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU007];[F-CIU007] No more than one ValidityPeriod class must be present;[F-CIU007] No more than one ValidityPeriod class must be present;FALSE;FALSE;FALSE;Node;CIU007;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU020];[F-CIU020] Invalid ID. Must contain a value;[F-CIU020] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU020;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU021];[F-CIU021] Use either ContractType or ContractTypeCode;[F-CIU021] Use either ContractType or ContractTypeCode;FALSE;FALSE;FALSE;Node;CIU021;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU022];[F-CIU022] No more than one ContractDocumentReference class may be present;[F-CIU022] No more than one ContractDocumentReference class may be present;FALSE;FALSE;FALSE;Node;CIU022;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU030];[F-CIU030] Invalid ID. Must contain a value;[F-CIU030] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU030;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU031];[F-CIU031] No more than one PartyLegalEntity class may be present;[F-CIU031] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CIU031;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU040];[F-CIU040] Invalid EndpointID. Must contain a value;[F-CIU040] Invalid EndpointID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU040;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU041];[F-CIU041] One PartyLegalEntity class must be present;[F-CIU041] One PartyLegalEntity class must be present;FALSE;FALSE;FALSE;Node;CIU041;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU050];[F-CIU050] Invalid EndpointID. Must contain a value;[F-CIU050] Invalid EndpointID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU050;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU051];[F-CIU051] No more than one PartyLegalEntity class may be present;[F-CIU051] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CIU051;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU060];[F-CIU060] DataSendingCapability element must be excluded;[F-CIU060] DataSendingCapability element must be excluded;FALSE;FALSE;FALSE;Node;CIU060;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU061];[F-CIU061] One Party class must be present;[F-CIU061] One Party class must be present;FALSE;FALSE;FALSE;Node;CIU061;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU062];[F-CIU062] No more than one PartyLegalEntity class may be present;[F-CIU062] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CIU062;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU070];[F-CIU070] Party class must be present;[F-CIU070] Party class must be present;FALSE;FALSE;FALSE;Node;CIU070;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU071];[F-CIU071] No more than one PartyLegalEntity class may be present;[F-CIU071] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CIU071;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU100];[F-CIU100] Invalid ID. Must contain a value;[F-CIU100] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU100;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU111];[F-CIU111] ID must be unique within the document instance;[F-CIU111] ID must be unique within the document instance;FALSE;FALSE;FALSE;Node;CIU111;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU120];[F-CIU120] Party class must be present;[F-CIU120] Party class must be present;FALSE;FALSE;FALSE;Node;CIU120;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU121];[F-CIU121] No more than one PartyLegalEntity class may be present;[F-CIU121] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CIU121;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU130];[F-CIU130] DataSendingCapability element must be excluded;[F-CIU130] DataSendingCapability element must be excluded;FALSE;FALSE;FALSE;Node;CIU130;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU131];[F-CIU131] Party class must be present;[F-CIU131] Party class must be present;FALSE;FALSE;FALSE;Node;CIU131;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU132];[F-CIU132] No more than one PartyLegalEntity class may be present;[F-CIU132] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CIU132;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU220];[F-CIU220] CatalogueIndiCator element must be excluded;[F-CIU220] CatalogueIndiCator element must be excluded;FALSE;FALSE;FALSE;Node;CIU220;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU221];[F-CIU221] Invalid Name. Must contain a value;[F-CIU221] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;CIU221;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[W-CIU222];[W-CIU222] Invalid Name. Should not exceed 40 characters;[W-CIU222] Invalid Name. Should not exceed 40 characters;FALSE;FALSE;FALSE;Node;CIU222;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU223];[F-CIU223] One SellersItemIdentification class must be present;[F-CIU223] One SellersItemIdentification class must be present;FALSE;FALSE;FALSE;Node;CIU223;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU224];[F-CIU224] Invalid ID. Must contain a value;[F-CIU224] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU224;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU225];[F-CIU225] Invalid AttributeID. Must contain a value;[F-CIU225] Invalid AttributeID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU225;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU226];[F-CIU226] Invalid Description. Must contain a value;[F-CIU226] Invalid Description. Must contain a value;FALSE;FALSE;FALSE;Node;CIU226;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU227];[F-CIU227] Invalid AttributeID. Must contain a value;[F-CIU227] Invalid AttributeID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU227;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU228];[F-CIU228] No more than one ManufacturersItemIdentification class may be present;[F-CIU228] No more than one ManufacturersItemIdentification class may be present;FALSE;FALSE;FALSE;Node;CIU228;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU229];[F-CIU229] No more than one AdditionalItemIdentification class may be present;[F-CIU229] No more than one AdditionalItemIdentification class may be present;FALSE;FALSE;FALSE;Node;CIU229;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU230];[F-CIU230] At least one CommodityClassification class must be present;[F-CIU230] At least one CommodityClassification class must be present;FALSE;FALSE;FALSE;Node;CIU230;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU231];[F-CIU231] Invalid ItemClassificationCode. Must contain a value;[F-CIU231] Invalid ItemClassificationCode. Must contain a value;FALSE;FALSE;FALSE;Node;CIU231;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU232];[F-CIU232] Invalid listID. Must be 'UNSPSC';[F-CIU232] Invalid listID. Must be 'UNSPSC';FALSE;FALSE;FALSE;Node;CIU232;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU233];[F-CIU233] Invalid listAgencyID. Must be '113';[F-CIU233] Invalid listAgencyID. Must be '113';FALSE;FALSE;FALSE;Node;CIU233;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU234];[F-CIU234] ClassifiedTaxCategory class must be excluded;[F-CIU234] ClassifiedTaxCategory class must be excluded;FALSE;FALSE;FALSE;Node;CIU234;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU235];[F-CIU235] Invalid Name. Must contain a value;[F-CIU235] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;CIU235;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU236];[F-CIU236] Invalid Value. Must contain a value;[F-CIU236] Invalid Value. Must contain a value;FALSE;FALSE;FALSE;Node;CIU236;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU237];[F-CIU237] Invalid ID. Must contain a value;[F-CIU237] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU237;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU238];[F-CIU238] Invalid Name. Must contain a value;[F-CIU238] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;CIU238;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU239];[F-CIU239] Invalid Value. Must contain a value;[F-CIU239] Invalid Value. Must contain a value;FALSE;FALSE;FALSE;Node;CIU239;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU240];[F-CIU240] Invalid ID. Must contain a value;[F-CIU240] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU240;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU241];[F-CIU241] OriginCountry class must be excluded;[F-CIU241] OriginCountry class must be excluded;FALSE;FALSE;FALSE;Node;CIU241;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU242];[F-CIU242] Invalid ID. Must contain a value;[F-CIU242] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU242;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU243];[F-CIU243] No more than one OriginAddress class may be present;[F-CIU243] No more than one OriginAddress class may be present;FALSE;FALSE;FALSE;Node;CIU243;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU244];[F-CIU244] PositionCode element must be excluded;[F-CIU244] PositionCode element must be excluded;FALSE;FALSE;FALSE;Node;CIU244;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU245];[F-CIU245] DescriptionCode element must be excluded;[F-CIU245] DescriptionCode element must be excluded;FALSE;FALSE;FALSE;Node;CIU245;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU246];[F-CIU246] Invalid Name. Must contain a value;[F-CIU246] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;CIU246;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU247];[F-CIU247] Invalid Value. Must contain a value;[F-CIU247] Invalid Value. Must contain a value;FALSE;FALSE;FALSE;Node;CIU247;;;
OIOUBL_CatalogueItemSpecificationUpdate_Schematron.xsl;F;[F-CIU248];[F-CIU248] Invalid ID. Must contain a value;[F-CIU248] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CIU248;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU001];[F-CPU001] Root element must be CataloguePricingUpdate;[F-CPU001] Root element must be CataloguePricingUpdate;FALSE;FALSE;FALSE;Node;CPU001;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU002];[F-CPU002] Invalid ID. Must contain a value;[F-CPU002] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CPU002;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU003];[F-CPU003] Invalid VersionID. Must contain a value;[F-CPU003] Invalid VersionID. Must contain a value;FALSE;FALSE;FALSE;Node;CPU003;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU004];[F-CPU004] LineCountNumeric element must be excluded;[F-CPU004] LineCountNumeric element must be excluded;FALSE;FALSE;FALSE;Node;CPU004;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU005];[F-CPU005] One SellerSupplierParty class must be present;[F-CPU005] One SellerSupplierParty class must be present;FALSE;FALSE;FALSE;Node;CPU005;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU006];[F-CPU006] ContractorCustomerParty must be different from ReceiverParty;[F-CPU006] ContractorCustomerParty must be different from ReceiverParty;FALSE;FALSE;FALSE;Node;CPU006;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU007];[F-CPU007] No more than one ValidityPeriod class must be present;[F-CPU007] No more than one ValidityPeriod class must be present;FALSE;FALSE;FALSE;Node;CPU007;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU020];[F-CPU020] Invalid ID. Must contain a value;[F-CPU020] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CPU020;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU021];[F-CPU021] Use either ContractType or ContractTypeCode;[F-CPU021] Use either ContractType or ContractTypeCode;FALSE;FALSE;FALSE;Node;CPU021;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU022];[F-CPU022] No more than one ContractDocumentReference class may be present;[F-CPU022] No more than one ContractDocumentReference class may be present;FALSE;FALSE;FALSE;Node;CPU022;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU030];[F-CPU030] Invalid ID. Must contain a value;[F-CPU030] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CPU030;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU031];[F-CPU031] No more than one PartyLegalEntity class may be present;[F-CPU031] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CPU031;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU040];[F-CPU040] Invalid EndpointID. Must contain a value;[F-CPU040] Invalid EndpointID. Must contain a value;FALSE;FALSE;FALSE;Node;CPU040;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU041];[F-CPU041] One PartyLegalEntity class must be present;[F-CPU041] One PartyLegalEntity class must be present;FALSE;FALSE;FALSE;Node;CPU041;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU050];[F-CPU050] Invalid EndpointID. Must contain a value;[F-CPU050] Invalid EndpointID. Must contain a value;FALSE;FALSE;FALSE;Node;CPU050;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU051];[F-CPU051] No more than one PartyLegalEntity class may be present;[F-CPU051] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CPU051;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU060];[F-CPU060] DataSendingCapability element must be excluded;[F-CPU060] DataSendingCapability element must be excluded;FALSE;FALSE;FALSE;Node;CPU060;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU061];[F-CPU061] One Party class must be present;[F-CPU061] One Party class must be present;FALSE;FALSE;FALSE;Node;CPU061;;;
OIOUBL_CataloguePricingUpdate_Schematron.xsl;F;[F-CPU062];[F-CPU062] No more than one PartyLegalEntity class may be present;[F-CPU062] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CPU062;;;
